Código;Fundo;Data;Cota;Variação;Captação;Resgate;PL;Cotistas
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/03/2019;1,43150622;-0,09%;R$ 0,00;R$ 3,689,272,21;R$ 2,847,685,715,52;1,985
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/03/2019;1,43276765;0,01%;R$ 0,00;R$ 8,115,742,08;R$ 2,853,887,582,32;1,988
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/03/2019;1,43256999;-0,20%;R$ 0,00;R$ 1,373,165,59;R$ 2,861,608,499,27;1,988
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/03/2019;1,43540666;-0,24%;R$ 0,00;R$ 5,615,736,17;R$ 2,868,650,730,74;1,990
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/03/2019;1,43882782;-0,03%;R$ 0,00;R$ 0,00;R$ 2,881,117,011,50;1,994
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/03/2019;1,4392741;-0,01%;R$ 0,00;R$ 6,957,750,56;R$ 2,882,010,660,26;1,994
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/03/2019;1,43938054;-0,06%;R$ 0,00;R$ 2,275,153,44;R$ 2,889,182,054,28;2,009
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/03/2019;1,44022478;0,13%;R$ 0,00;R$ 490,037,28;R$ 2,893,153,138,28;2,011
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/03/2019;1,43833556;0,11%;R$ 0,00;R$ 291,934,80;R$ 2,889,847,425,04;2,013
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/03/2019;1,43680304;-0,01%;R$ 0,00;R$ 0,00;R$ 2,887,059,959,00;2,016
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/03/2019;1,43690557;0,14%;R$ 0,00;R$ 1,664,368,17;R$ 2,887,265,984,77;2,016
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/03/2019;1,43494098;0,06%;R$ 0,00;R$ 3,031,027,16;R$ 2,884,980,505,19;2,019
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/03/2019;1,43413035;0,27%;R$ 0,00;R$ 2,594,271,65;R$ 2,886,380,027,89;2,024
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/03/2019;1,43027285;0,36%;R$ 0,00;R$ 15,298,707,35;R$ 2,881,203,594,48;2,025
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;01/03/2019;1,42515572;0,25%;R$ 0,00;R$ 170,513,28;R$ 2,886,139,384,94;2,041
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/02/2019;1,42157581;-0,07%;R$ 0,00;R$ 1,231,448,04;R$ 2,879,059,662,93;2,041
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/02/2019;1,42261939;-0,05%;R$ 0,00;R$ 1,603,130,16;R$ 2,882,405,538,47;2,043
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/02/2019;1,42340071;0,08%;R$ 0,00;R$ 0,00;R$ 2,885,592,603,01;2,046
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/02/2019;1,42228164;-0,13%;R$ 0,00;R$ 3,503,664,53;R$ 2,883,323,950,07;2,046
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/02/2019;1,42417362;-0,06%;R$ 0,00;R$ 601,518,30;R$ 2,890,667,805,05;2,053
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/02/2019;1,42503755;0,23%;R$ 0,00;R$ 273,803,84;R$ 2,893,023,208,71;2,054
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/02/2019;1,42178577;-0,19%;R$ 0,00;R$ 458,387,21;R$ 2,886,694,840,04;2,055
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/02/2019;1,42446264;-0,08%;R$ 0,00;R$ 0,00;R$ 2,892,589,017,49;2,058
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/02/2019;1,4255502;-0,07%;R$ 0,00;R$ 24,956,148,64;R$ 2,894,797,470,76;2,058
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/02/2019;1,42661626;0,02%;R$ 0,00;R$ 699,937,92;R$ 2,921,937,084,60;2,079
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/02/2019;1,42628178;0,37%;R$ 0,00;R$ 132,398,11;R$ 2,921,951,794,72;2,082
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/02/2019;1,42098414;0,17%;R$ 0,00;R$ 1,988,023,38;R$ 2,911,230,685,80;2,084
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/02/2019;1,41861183;0,12%;R$ 0,00;R$ 0,00;R$ 2,908,355,139,68;2,086
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/02/2019;1,41689548;-0,12%;R$ 0,00;R$ 4,696,748,86;R$ 2,904,836,374,59;2,086
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/02/2019;1,418634;0,03%;R$ 0,00;R$ 20,046,80;R$ 2,913,103,096,23;2,093
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/02/2019;1,41822947;0,06%;R$ 0,00;R$ 129,762,40;R$ 2,912,292,461,54;2,093
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/02/2019;1,4173859;-0,52%;R$ 0,00;R$ 7,230,673,25;R$ 2,910,689,888,35;2,094
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/02/2019;1,4248597;-0,04%;R$ 0,00;R$ 0,00;R$ 2,933,306,598,48;2,097
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/02/2019;1,42536646;0,14%;R$ 0,00;R$ 279,401,66;R$ 2,934,349,852,36;2,097
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;01/02/2019;1,42336516;0,11%;R$ 0,00;R$ 100,164,47;R$ 2,930,508,869,14;2,099
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;31/01/2019;1,42173355;0,01%;R$ 0,00;R$ 0,00;R$ 2,927,249,658,86;2,100
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;30/01/2019;1,42161752;-0,15%;R$ 186,260,630,67;R$ 0,00;R$ 2,927,010,752,43;2,100
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;29/01/2019;1,42371339;-0,02%;R$ 0,00;R$ 0,00;R$ 2,744,790,779,37;2,065
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/01/2019;1,42400341;-0,19%;R$ 0,00;R$ 4,763,572,45;R$ 2,745,349,907,96;2,065
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/01/2019;1,42676994;-0,39%;R$ 0,00;R$ 150,000,00;R$ 2,755,456,356,52;2,068
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;24/01/2019;1,43241315;0,11%;R$ 0,00;R$ 0,00;R$ 2,766,505,415,75;2,068
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;23/01/2019;1,4308501;-0,04%;R$ 0,00;R$ 125,090,20;R$ 2,763,486,618,88;2,068
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/01/2019;1,43135407;0,06%;R$ 0,00;R$ 0,00;R$ 2,764,585,089,71;2,068
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/01/2019;1,43043454;0,01%;R$ 0,00;R$ 2,812,323,76;R$ 2,762,809,071,31;2,068
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/01/2019;1,43034494;0,12%;R$ 0,00;R$ 75,047,79;R$ 2,765,448,151,18;2,073
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/01/2019;1,42870107;0,15%;R$ 0,00;R$ 156,002,20;R$ 2,762,344,848,59;2,074
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/01/2019;1,42661066;0,15%;R$ 0,00;R$ 3,133,548,69;R$ 2,758,458,881,09;2,075
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/01/2019;1,42453441;0,01%;R$ 0,00;R$ 0,00;R$ 2,757,573,286,64;2,079
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/01/2019;1,42434545;0,29%;R$ 0,00;R$ 10,441,418,26;R$ 2,757,207,500,10;2,078
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/01/2019;1,42027037;-0,12%;R$ 0,00;R$ 1,857,273,62;R$ 2,759,730,613,28;2,083
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/01/2019;1,4220414;-0,16%;R$ 0,00;R$ 1,583,621,24;R$ 2,765,031,492,14;2,086
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/01/2019;1,42430626;0,11%;R$ 0,00;R$ 3,875,801,83;R$ 2,771,021,457,19;2,089
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/01/2019;1,42268504;0,03%;R$ 0,00;R$ 0,00;R$ 2,771,738,735,81;2,094
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/01/2019;1,42223024;-0,22%;R$ 0,00;R$ 9,862,933,12;R$ 2,770,852,659,56;2,094
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/01/2019;1,42538676;-0,03%;R$ 0,00;R$ 1,309,640,72;R$ 2,786,887,167,40;2,097
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;03/01/2019;1,42584145;0,43%;R$ 0,00;R$ 172,615,87;R$ 2,789,086,227,89;2,100
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02/01/2019;1,41978814;0,83%;R$ 0,00;R$ 21,153,090,96;R$ 2,777,417,230,11;2,102
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;31/12/2018;1,40810258;0,09%;R$ 0,00;R$ 8,338,931,35;R$ 2,775,536,715,66;2,107
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/12/2018;1,40685102;0,32%;R$ 0,00;R$ 478,870,57;R$ 2,781,401,250,81;2,111
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/12/2018;1,40229532;-0,02%;R$ 0,00;R$ 9,151,805,31;R$ 2,772,871,770,33;2,113
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/12/2018;1,40252875;0,01%;R$ 0,00;R$ 1,510,261,76;R$ 2,782,486,680,67;2,116
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;24/12/2018;1,40240546;0,21%;R$ 0,00;R$ 914,131,19;R$ 2,783,752,202,29;2,119
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/12/2018;1,39950585;0,06%;R$ 0,00;R$ 5,926,940,28;R$ 2,778,908,781,39;2,122
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/12/2018;1,39863527;0,05%;R$ 0,00;R$ 0,00;R$ 2,783,103,368,52;2,128
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/12/2018;1,39791317;-0,10%;R$ 0,00;R$ 1,631,354,75;R$ 2,781,666,480,19;2,128
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/12/2018;1,39932678;0,10%;R$ 0,00;R$ 0,00;R$ 2,786,112,390,14;2,133
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/12/2018;1,39793793;0,07%;R$ 0,00;R$ 2,377,834,15;R$ 2,783,347,144,00;2,133
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/12/2018;1,39698306;0,17%;R$ 0,00;R$ 216,019,54;R$ 2,783,822,165,09;2,136
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/12/2018;1,39457224;0,26%;R$ 0,00;R$ 2,304,455,89;R$ 2,779,233,674,88;2,138
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/12/2018;1,39090791;0,01%;R$ 0,00;R$ 1,296,047,82;R$ 2,774,229,462,96;2,143
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/12/2018;1,39082481;0,00%;R$ 0,00;R$ 0,00;R$ 2,775,359,687,54;2,145
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/12/2018;1,39086218;-0,20%;R$ 0,00;R$ 7,098,159,63;R$ 2,775,434,264,58;2,145
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/12/2018;1,39364301;-0,12%;R$ 0,00;R$ 315,126,79;R$ 2,788,095,683,29;2,152
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/12/2018;1,39530797;0,11%;R$ 0,00;R$ 216,502,27;R$ 2,791,742,087,48;2,155
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/12/2018;1,39373353;0,07%;R$ 0,00;R$ 2,374,442,83;R$ 2,788,808,195,71;2,157
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/12/2018;1,39272322;-0,05%;R$ 0,00;R$ 0,00;R$ 2,789,159,325,51;2,162
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;03/12/2018;1,39340759;-0,23%;R$ 0,00;R$ 751,130,48;R$ 2,790,529,890,60;2,162
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;30/11/2018;1,39655465;0,17%;R$ 0,00;R$ 2,467,862,26;R$ 2,797,585,215,27;2,166
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;29/11/2018;1,39419186;-0,09%;R$ 0,00;R$ 807,642,31;R$ 2,795,406,298,46;2,168
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/11/2018;1,39544518;0,03%;R$ 0,00;R$ 418,399,92;R$ 2,798,727,629,49;2,170
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/11/2018;1,39509262;0,52%;R$ 0,00;R$ 0,00;R$ 2,798,438,816,07;2,172
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/11/2018;1,38785821;-0,18%;R$ 0,00;R$ 231,993,84;R$ 2,783,927,185,26;2,172
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;23/11/2018;1,39029806;-0,04%;R$ 0,00;R$ 3,751,878,91;R$ 2,789,053,734,31;2,174
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/11/2018;1,39081546;0,06%;R$ 0,00;R$ 114,305,97;R$ 2,793,844,961,96;2,177
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/11/2018;1,39000436;-0,22%;R$ 0,00;R$ 505,811,52;R$ 2,792,329,874,18;2,179
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/11/2018;1,39301896;0,46%;R$ 0,00;R$ 0,00;R$ 2,798,892,701,15;2,182
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/11/2018;1,38667042;-0,03%;R$ 0,00;R$ 8,146,558,77;R$ 2,786,137,043,37;2,182
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/11/2018;1,38713462;0,31%;R$ 0,00;R$ 2,943,946,35;R$ 2,795,219,010,28;2,188
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/11/2018;1,38290175;0,07%;R$ 0,00;R$ 231,024,13;R$ 2,789,624,309,32;2,194
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/11/2018;1,38194966;-0,16%;R$ 0,00;R$ 0,00;R$ 2,787,934,585,99;2,196
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/11/2018;1,38415967;0,15%;R$ 0,00;R$ 166,000,00;R$ 2,792,393,039,60;2,196
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/11/2018;1,38207733;0,14%;R$ 0,00;R$ 4,745,020,28;R$ 2,788,357,894,49;2,196
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/11/2018;1,38014174;-0,06%;R$ 0,00;R$ 780,000,00;R$ 2,789,191,195,83;2,202
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/11/2018;1,3809392;-0,20%;R$ 0,00;R$ 1,441,724,68;R$ 2,791,583,262,68;2,202
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/11/2018;1,38365039;-0,12%;R$ 0,00;R$ 38,888,89;R$ 2,798,508,515,88;2,205
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/11/2018;1,38531632;0,01%;R$ 0,00;R$ 2,790,006,08;R$ 2,801,916,896,81;2,205
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;01/11/2018;1,38519392;-0,21%;R$ 0,00;R$ 2,733,910,42;R$ 2,804,459,079,75;2,213
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;31/10/2018;1,38812571;0,27%;R$ 0,00;R$ 329,838,37;R$ 2,813,134,471,08;2,219
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;30/10/2018;1,38437201;0,33%;R$ 0,00;R$ 0,00;R$ 2,805,856,278,80;2,220
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;29/10/2018;1,3798558;-0,19%;R$ 0,00;R$ 3,527,592,28;R$ 2,796,702,792,74;2,220
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/10/2018;1,38248003;0,16%;R$ 45,748,43;R$ 2,847,534,48;R$ 2,805,555,917,29;2,223
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/10/2018;1,38027077;0,37%;R$ 0,00;R$ 2,532,823,44;R$ 2,803,869,826,98;2,225
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;24/10/2018;1,37516222;-0,45%;R$ 0,00;R$ 730,970,32;R$ 2,796,015,814,36;2,229
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;23/10/2018;1,3814418;-0,13%;R$ 0,00;R$ 0,00;R$ 2,809,517,926,25;2,230
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/10/2018;1,3832599;0,27%;R$ 0,00;R$ 2,334,571,98;R$ 2,813,215,498,41;2,230
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/10/2018;1,37960159;-0,13%;R$ 0,00;R$ 454,503,70;R$ 2,808,103,780,42;2,235
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/10/2018;1,38139633;-0,18%;R$ 0,00;R$ 2,002,608,58;R$ 2,812,211,972,59;2,237
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/10/2018;1,3838842;0,12%;R$ 0,00;R$ 2,400,586,29;R$ 2,819,282,927,48;2,240
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/10/2018;1,38221932;0,23%;R$ 0,00;R$ 0,00;R$ 2,818,288,883,43;2,242
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/10/2018;1,3790958;0,02%;R$ 0,00;R$ 5,383,904,26;R$ 2,811,920,163,67;2,242
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/10/2018;1,3788326;-0,11%;R$ 0,00;R$ 1,010,889,80;R$ 2,816,766,382,79;2,250
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/10/2018;1,38028339;-0,24%;R$ 0,00;R$ 466,120,60;R$ 2,820,742,095,70;2,252
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/10/2018;1,38361357;0,01%;R$ 0,00;R$ 0,00;R$ 2,828,014,891,87;2,254
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/10/2018;1,38343056;0,59%;R$ 0,00;R$ 4,124,480,25;R$ 2,827,640,831,10;2,254
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/10/2018;1,37533515;-0,10%;R$ 0,00;R$ 1,118,111,68;R$ 2,815,194,685,52;2,263
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/10/2018;1,37676094;0,13%;R$ 0,00;R$ 0,21;R$ 2,819,232,438,86;2,265
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;03/10/2018;1,37498944;0,44%;R$ 0,00;R$ 52,416,92;R$ 2,815,604,885,54;2,265
35399;ADAM MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02/10/2018;1,36894248;0,29%;R$ 0,00;R$ 0,00;R$ 2,803,274,539,45;2,266
